Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
Ecomotel Park Station,,+27 11 720 2111,,3.7,675,Unknown,https://www.google.com/maps/place/Ecomotel+Park+Station/data=!4m10!3m9!1s0x1e950c18479e9195:0xbc39e68de146fb2d!5m2!4m1!1i2!8m2!3d-26.1960781!4d28.0414237!16s%2Fg%2F1tdhh980!19sChIJlZGeRxgMlR4RLftG4Y3mObw?authuser=0&hl=en&rclk=1,https://ecomotel.co.za/parkstation/,Google Maps
Reef Hotel,,+27 11 689 1000,,4.1,2232,Unknown,https://www.google.com/maps/place/Reef+Hotel/data=!4m10!3m9!1s0x1e950ea29718efe3:0x97741e77cd312421!5m2!4m1!1i2!8m2!3d-26.2083206!4d28.0412044!16s%2Fg%2F1thlkgpg!19sChIJ4-8Yl6IOlR4RISQxzXcedJc?authuser=0&hl=en&rclk=1,https://www.reefhotel.co.za/,Google Maps
Rosebank Lodge Guest House by Claire's,,+27 11 880 1747,,4.7,122,Unknown,https://www.google.com/maps/place/Rosebank+Lodge+Guest+House+by+Claire%27s/data=!4m10!3m9!1s0x1e950cf4f17ccfc9:0xbc2ef419a529a5e7!5m2!4m1!1i2!8m2!3d-26.1515642!4d28.0445009!16s%2Fg%2F1tf90w9t!19sChIJyc988fQMlR4R56UppRn0Lrw?authuser=0&hl=en&rclk=1,http://www.rosebanklodge.co.za/,Google Maps
Rosebank Backpackers Johannesburg and Hostel South Africa,,+27 11 023 8747,,2.7,129,Unknown,https://www.google.com/maps/place/Rosebank+Backpackers+Johannesburg+and+Hostel+South+Africa/data=!4m10!3m9!1s0x1e950c91431906e9:0x28a9d29a8a4a0bdf!5m2!4m1!1i2!8m2!3d-26.141863!4d28.0352999!16s%2Fg%2F11gb3tt0y3!19sChIJ6QYZQ5EMlR4R3wtKiprSqSg?authuser=0&hl=en&rclk=1,http://www.rosebanklodgeandbackpacker.co.za/,Google Maps
Ascot Hotel,,+27 11 568 0229,,4.1,403,Unknown,https://www.google.com/maps/place/Ascot+Hotel/data=!4m10!3m9!1s0x1e950dafe5e87545:0x9fe46552a134814!5m2!4m1!1i2!8m2!3d-26.1588771!4d28.0760201!16s%2Fg%2F1tkhfdjm!19sChIJRXXo5a8NlR4RFEgTKlVG_gk?authuser=0&hl=en&rclk=1,http://www.ascothotel.co.za/,Google Maps
HAYAT HOTEL,,+27 10 206 9091,,4.4,30,Unknown,https://www.google.com/maps/place/HAYAT+HOTEL/data=!4m10!3m9!1s0x1e950d4addfeb4d9:0x4153308ff4224cff!5m2!4m1!1i2!8m2!3d-26.1945175!4d28.0368617!16s%2Fg%2F11md2t30f_!19sChIJ2bT-3UoNlR4R_0wi9I8wU0E?authuser=0&hl=en&rclk=1,https://hayat.johannesburgcityhotels.com/en/,Google Maps
MINT Express Sandton View & Residences,,+27 68 563 1581,,4.0,577,Unknown,https://www.google.com/maps/place/MINT+Express+Sandton+View+%26+Residences/data=!4m10!3m9!1s0x1e950de9bbd1d207:0xd29937a2fdabae91!5m2!4m1!1i2!8m2!3d-26.1162541!4d28.0827561!16s%2Fg%2F11qp2ytsyf!19sChIJB9LRu-kNlR4Rka6r_aI3mdI?authuser=0&hl=en&rclk=1,http://www.minthotels.co.za/sandton-view,Google Maps
The Bannister Hotel,,+27 11 403 6888,,4.0,1726,Unknown,https://www.google.com/maps/place/The+Bannister+Hotel/data=!4m10!3m9!1s0x1e950c1b94c1d37b:0x882a83e15187d828!5m2!4m1!1i2!8m2!3d-26.1940358!4d28.0346007!16s%2Fg%2F1pzr6wrpf!19sChIJe9PBlBsMlR4RKNiHUeGDKog?authuser=0&hl=en&rclk=1,http://www.bannisterhotel.co.za/,Google Maps
Central Lodge Hotels,,+27 11 718 3061,,3.7,209,Unknown,https://www.google.com/maps/place/Central+Lodge+Hotels/data=!4m10!3m9!1s0x1e950dcb18edd249:0x4062fd467e142bb7!5m2!4m1!1i2!8m2!3d-26.1751647!4d28.0670418!16s%2Fg%2F11fqssnwh2!19sChIJSdLtGMsNlR4RtysUfkb9YkA?authuser=0&hl=en&rclk=1,https://centrallodges.hotels-johannesburg.com/en/,Google Maps
"Royal Majestic Hotel, Rosebank Johannesburg",,+27 10 019 0000,,4.4,62,Unknown,"https://www.google.com/maps/place/Royal+Majestic+Hotel,+Rosebank+Johannesburg/data=!4m10!3m9!1s0x1e950d83e5e49ac3:0xd14a676520d2bd57!5m2!4m1!1i2!8m2!3d-26.1436528!4d28.043309!16s%2Fg%2F11ykwbzhv_!19sChIJw5rk5YMNlR4RV73SIGVnStE?authuser=0&hl=en&rclk=1",https://www.royalmajestichotel.co.za/,Google Maps
Inn & Out Plus Rosebank,,+27 66 362 2326,,3.5,55,Unknown,https://www.google.com/maps/place/Inn+%26+Out+Plus+Rosebank/data=!4m10!3m9!1s0x1e950ddec9c66859:0x51cbf113bb668d10!5m2!4m1!1i2!8m2!3d-26.1462347!4d28.0372339!16s%2Fg%2F11vpkyr19_!19sChIJWWjGyd4NlR4REI1muxPxy1E?authuser=0&hl=en&rclk=1,https://www.innandoutplus.co.za/,Google Maps
Valley View Lodge,,+27 11 624 0477,,4.1,1301,Unknown,https://www.google.com/maps/place/Valley+View+Lodge/data=!4m10!3m9!1s0x1e950dd717f3400d:0x327e2bfa36c24c36!5m2!4m1!1i2!8m2!3d-26.1877642!4d28.074925!16s%2Fg%2F1pzt4vsh5!19sChIJDUDzF9cNlR4RNkzCNvorfjI?authuser=0&hl=en&rclk=1,https://valleyviewlodgegp.co.za/,Google Maps
St Andrews Hotel and Spa,,+27 11 453 4242,,4.1,787,Unknown,https://www.google.com/maps/place/St+Andrews+Hotel+and+Spa/data=!4m10!3m9!1s0x1e9512115bfc6239:0xa22324a06040831!5m2!4m1!1i2!8m2!3d-26.16477!4d28.12876!16s%2Fg%2F1tkhfdk6!19sChIJOWL8WxESlR4RMQgEBkoyIgo?authuser=0&hl=en&rclk=1,https://st-andrewshotel.co.za/,Google Maps
Yeoville Hotel,,+27 73 981 3947,,4.0,482,Unknown,https://www.google.com/maps/place/Yeoville+Hotel/data=!4m10!3m9!1s0x1e950dcc8c883ff1:0x550f82ec1a39edee!5m2!4m1!1i2!8m2!3d-26.1781091!4d28.0679521!16s%2Fg%2F11fx8blscr!19sChIJ8T-IjMwNlR4R7u05GuyCD1U?authuser=0&hl=en&rclk=1,https://yeovillehotel.co.za/,Google Maps
Courtyard Hotel Rosebank,,+27 11 880 2989,,4.3,578,Unknown,https://www.google.com/maps/place/Courtyard+Hotel+Rosebank/data=!4m10!3m9!1s0x1e950cf2b9539419:0x444fe6cd98179890!5m2!4m1!1i2!8m2!3d-26.1442947!4d28.044352!16s%2Fg%2F1tnmc0p0!19sChIJGZRTufIMlR4RkJgXmM3mT0Q?authuser=0&hl=en&rclk=1,https://citylodgehotels.com/our-hotels/courtyard-hotel-rosebank,Google Maps
Royal Crown Guesthouse,,+27 74 227 1000,,3.7,219,Unknown,https://www.google.com/maps/place/Royal+Crown+Guesthouse/data=!4m10!3m9!1s0x1e950c32766bfe73:0x5df03b9cab74a506!5m2!4m1!1i2!8m2!3d-26.18394!4d28.06149!16s%2Fg%2F11hb37_kvg!19sChIJc_5rdjIMlR4RBqV0q5w78F0?authuser=0&hl=en&rclk=1,https://guesthouseroyalcrownjohannesburg.ohotel.net.za/,Google Maps
Lilian Lofts Hotel & Spa,,+27 10 109 7788,,4.4,273,Unknown,https://www.google.com/maps/place/Lilian+Lofts+Hotel+%26+Spa/data=!4m10!3m9!1s0x1e950f8649638a4d:0xb95668a07c5a30d3!5m2!4m1!1i2!8m2!3d-26.204826!4d28.023075!16s%2Fg%2F11mw0vwb9j!19sChIJTYpjSYYPlR4R0zBafKBoVrk?authuser=0&hl=en&rclk=1,http://www.lilianlofts.com/,Google Maps
Home Suite Hotels Rosebank,,+27 66 370 8226,,4.8,468,Unknown,https://www.google.com/maps/place/Home+Suite+Hotels+Rosebank/data=!4m10!3m9!1s0x1e950c8a8bd5b4c7:0xdefe372ab970f58c!5m2!4m1!1i2!8m2!3d-26.1536851!4d28.0453925!16s%2Fg%2F11fjwzr07_!19sChIJx7TVi4oMlR4RjPVwuSo3_t4?authuser=0&hl=en&rclk=1,http://www.homesuitehotels.com/,Google Maps
The Residence hotel,,+27 11 853 2480,,4.7,542,Unknown,https://www.google.com/maps/place/The+Residence+hotel/data=!4m10!3m9!1s0x1e950c4e7690ffff:0x3d1e382815b82bf7!5m2!4m1!1i2!8m2!3d-26.1647444!4d28.0592962!16s%2Fg%2F11t6r72nyz!19sChIJ__-Qdk4MlR4R9yu4FSg4Hj0?authuser=0&hl=en&rclk=1,http://residencecollection.co.za/,Google Maps
Mercure Johannesburg Bedfordview Hotel,,+27 11 622 1556,,3.9,1691,Unknown,https://www.google.com/maps/place/Mercure+Johannesburg+Bedfordview+Hotel/data=!4m10!3m9!1s0x1e951203d1f10ea9:0xa6fcc46e68250b7b!5m2!4m1!1i2!8m2!3d-26.1797672!4d28.1194358!16s%2Fg%2F1tj5t9k_!19sChIJqQ7x0QMSlR4RewslaG7E_KY?authuser=0&hl=en&rclk=1,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=2919&merchantid=seo-maps-ZA-2919&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,Google Maps
G&G Guesthouse,,+27 74 259 0664,,3.6,380,Unknown,https://www.google.com/maps/place/G%26G+Guesthouse/data=!4m10!3m9!1s0x1e950c2add6d9c67:0x69234495a6f5c17a!5m2!4m1!1i2!8m2!3d-26.1921751!4d28.0640688!16s%2Fg%2F11bw4s0hs4!19sChIJZ5xt3SoMlR4ResH1ppVEI2k?authuser=0&hl=en&rclk=1,https://www.ggguesthouse.co.za/,Google Maps
Houghton Guest House,,+27 11 483 0311,,3.7,80,Unknown,https://www.google.com/maps/place/Houghton+Guest+House/data=!4m10!3m9!1s0x1e950d39ba175e35:0xcaf5eee461c16390!5m2!4m1!1i2!8m2!3d-26.1601007!4d28.0751012!16s%2Fg%2F1tf04rn7!19sChIJNV4XujkNlR4RkGPBYeTu9co?authuser=0&hl=en&rclk=1,https://houghtonguesthouse.co.za/,Google Maps
City Lodge Hotel Eastgate,,+27 11 622 8436,,4.4,419,Unknown,https://www.google.com/maps/place/City+Lodge+Hotel+Eastgate/data=!4m10!3m9!1s0x1e950dfc080efb09:0x63af91f2ebf48e8e!5m2!4m1!1i2!8m2!3d-26.1804164!4d28.1058095!16s%2Fg%2F1v_x6vbv!19sChIJCfsOCPwNlR4Rjo706_KRr2M?authuser=0&hl=en&rclk=1,https://citylodgehotels.com/our-hotels/city-lodge-hotel-eastgate,Google Maps
Ten Bompas Hotel - Space Conference Centre - Winehouse Restaurant,,+27 11 325 2442,,4.5,546,Unknown,https://www.google.com/maps/place/Ten+Bompas+Hotel+-+Space+Conference+Centre+-+Winehouse+Restaurant/data=!4m10!3m9!1s0x1e950cbc8ee90075:0x74a643cc070de675!5m2!4m1!1i2!8m2!3d-26.1312706!4d28.0328283!16s%2Fg%2F1tgfsq26!19sChIJdQDpjrwMlR4RdeYNB8xDpnQ?authuser=0&hl=en&rclk=1,https://tenbompas.com/,Google Maps
One Rosebank Executive Apartment Hotel,,+27 60 695 8632,,3.7,18,Unknown,https://www.google.com/maps/place/One+Rosebank+Executive+Apartment+Hotel/data=!4m10!3m9!1s0x1e950d37c1205471:0x776649139aa73740!5m2!4m1!1i2!8m2!3d-26.1413705!4d28.0411522!16s%2Fg%2F11whlh_lvk!19sChIJcVQgwTcNlR4RQDenmhNJZnc?authuser=0&hl=en&rclk=1,https://eahg.co.za/,Google Maps
MINT Hotel 84 on Katherine & Residences,,+27 79 038 9597,,4.4,1175,Unknown,https://www.google.com/maps/place/MINT+Hotel+84+on+Katherine+%26+Residences/data=!4m10!3m9!1s0x1e950cd4b5c8237b:0x6881a081c712edaf!5m2!4m1!1i2!8m2!3d-26.1084566!4d28.0609792!16s%2Fg%2F11hflx56yk!19sChIJeyPItdQMlR4Rr-0Sx4GggWg?authuser=0&hl=en&rclk=1,http://www.minthotels.co.za/84katherine,Google Maps
De Bliss Lodge,,+27 63 224 5828,,3.6,39,Unknown,https://www.google.com/maps/place/De+Bliss+Lodge/data=!4m10!3m9!1s0x1e950fbb1692bec3:0x1433934b7f1a59b4!5m2!4m1!1i2!8m2!3d-26.2019762!4d28.0341692!16s%2Fg%2F11vwdp8n1n!19sChIJw76SFrsPlR4RtFkaf0uTMxQ?authuser=0&hl=en&rclk=1,https://de-bliss-lodge.johannesburgcityhotels.com/en/,Google Maps
Mapungubwe Apartments,,+27 61 566 6035,,4.2,1195,Unknown,https://www.google.com/maps/place/Mapungubwe+Apartments/data=!4m10!3m9!1s0x1e950f427729822b:0xb24c2b0d246714b7!5m2!4m1!1i2!8m2!3d-26.2082317!4d28.0369685!16s%2Fg%2F11p687r5x5!19sChIJK4Ipd0IPlR4RtxRnJA0rTLI?authuser=0&hl=en&rclk=1,http://mapungubweapartments.com/?utm_source=gmb&utm_medium=referral,Google Maps
Saint Lucia Guest House,,+27 64 018 6650,,4.5,4,Unknown,https://www.google.com/maps/place/Saint+Lucia+Guest+House/data=!4m10!3m9!1s0x1e950ff790559c81:0x7fd79b9480320068!5m2!4m1!1i2!8m2!3d-26.243039!4d28.0448523!16s%2Fg%2F11yfsdystg!19sChIJgZxVkPcPlR4RaAAygJSb138?authuser=0&hl=en&rclk=1,https://house-saint-lucia.johannesburgsouthafricahotels.com/,Google Maps
Palm Continental Hotel,,+27 81 066 3334,,4.0,1535,Unknown,https://www.google.com/maps/place/Palm+Continental+Hotel/data=!4m10!3m9!1s0x1e950956e85df71b:0xdf9db0327fc32b3c!5m2!4m1!1i2!8m2!3d-26.2149631!4d28.009337!16s%2Fg%2F11cmd0yw0f!19sChIJG_dd6FYJlR4RPCvDfzKwnd8?authuser=0&hl=en&rclk=1,http://www.palmcontinentalhotel.co.za/,Google Maps
"La Casa Blanca - Emmarentia, Johannesburg",,+27 82 335 2818,,4.4,54,Unknown,"https://www.google.com/maps/place/La+Casa+Blanca+-+Emmarentia,+Johannesburg/data=!4m10!3m9!1s0x1e950b71751e379d:0x1fc2dece651f536e!5m2!4m1!1i2!8m2!3d-26.1713012!4d28.0128014!16s%2Fg%2F11lf6jxx6d!19sChIJnTcedXELlR4RblMfZc7ewh8?authuser=0&hl=en&rclk=1",https://book.nightsbridge.com/37521,Google Maps
Protea Hotel Fire & Ice! Johannesburg Melrose Arch,,+27 11 218 4000,,4.4,3203,Unknown,https://www.google.com/maps/place/Protea+Hotel+Fire+%26+Ice!+Johannesburg+Melrose+Arch/data=!4m10!3m9!1s0x1e950d1e4e7bcef9:0x92fb6b5227d44d0a!5m2!4m1!1i2!8m2!3d-26.1318729!4d28.0673485!16s%2Fg%2F12m935t74!19sChIJ-c57Th4NlR4RCk3UJ1Jr-5I?authuser=0&hl=en&rclk=1,https://www.marriott.com/en-us/hotels/jnbmr-protea-hotel-fire-and-ice-johannesburg-melrose-arch/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Google Maps
Mira Lodge - Home Away,,+27 64 531 2742,,4.8,8,No,https://www.google.com/maps/place/Mira+Lodge+-+Home+Away/data=!4m10!3m9!1s0x1e950f1b9587abe1:0xeb7307804038e9b5!5m2!4m1!1i2!8m2!3d-26.2474537!4d28.0495401!16s%2Fg%2F11n8l4x49w!19sChIJ4auHlRsPlR4Rtek4QIAHc-s?authuser=0&hl=en&rclk=1,http://miralodge.co.za/,Google Maps
MIRATON LODGE HOTEL,,+27 82 667 2020,,4.0,289,Unknown,https://www.google.com/maps/place/MIRATON+LODGE+HOTEL/data=!4m10!3m9!1s0x1e950dd2def69723:0xb0a79a35cdc9667f!5m2!4m1!1i2!8m2!3d-26.1852991!4d28.0665921!16s%2Fg%2F11c3k6dqtb!19sChIJI5f23tINlR4Rf2bJzTWap7A?authuser=0&hl=en&rclk=1,https://miraton-guest-lodge.johannesburg-hotels-za.com/en/,Google Maps
La Orchard hotel,,+27 78 724 7610,,4.1,367,Unknown,https://www.google.com/maps/place/La+Orchard+hotel/data=!4m10!3m9!1s0x1e950da4a2dc0e79:0x47df42f096b9c5a7!5m2!4m1!1i2!8m2!3d-26.1567732!4d28.0823482!16s%2Fg%2F11hdsyllkm!19sChIJeQ7coqQNlR4Rp8W5lvBC30c?authuser=0&hl=en&rclk=1,http://www.laorchard.co.za/,Google Maps
Ecomotel Louis Botha,,+27 60 314 9266,,4.5,51,Unknown,https://www.google.com/maps/place/Ecomotel+Louis+Botha/data=!4m10!3m9!1s0x1e950d91ddb219cd:0x797a356a30c8f0ca!5m2!4m1!1i2!8m2!3d-26.1460435!4d28.0870223!16s%2Fg%2F11k3d2ngvx!19sChIJzRmy3ZENlR4RyvDIMGo1enk?authuser=0&hl=en&rclk=1,https://ecomotel.co.za/louis-botha/,Google Maps
MINT Hotel Rosebank,,+27 10 501 0051,,4.2,437,Unknown,https://www.google.com/maps/place/MINT+Hotel+Rosebank/data=!4m10!3m9!1s0x1e950c93ca86c699:0x2cc55af02b065789!5m2!4m1!1i2!8m2!3d-26.1424033!4d28.0374151!16s%2Fg%2F11c6tyr0yv!19sChIJmcaGypMMlR4RiVcGK_BaxSw?authuser=0&hl=en&rclk=1,https://www.minthotels.co.za/stay/mint-hotel-rosebank,Google Maps
Ararat Haven,,+27 73 635 5777,,4.8,18,Unknown,https://www.google.com/maps/place/Ararat+Haven/data=!4m10!3m9!1s0x1e950b693363d74d:0xc80d27b7fdb574da!5m2!4m1!1i2!8m2!3d-26.1818483!4d27.9902556!16s%2Fg%2F11mdpg3s9w!19sChIJTddjM2kLlR4R2nS1_bcnDcg?authuser=0&hl=en&rclk=1,http://carestembnb.com/,Google Maps
