Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
Swiss Butter - Sofitel Downtown,,+971 4 358 1213,Sofitel Downtown - Sheikh Zayed Rd,4.7,3601,Unknown,https://www.google.com/maps/place/Swiss+Butter+-+Sofitel+Downtown/data=!4m7!3m6!1s0x3e5f43939913c4eb:0x43162180009755d9!8m2!3d25.1997063!4d55.2685559!16s%2Fg%2F11pt_1r52j!19sChIJ68QTmZNDXz4R2VWXAIAhFkM?authuser=0&hl=en&rclk=1,https://swissbutter.com/,Google Maps
Sallet al Sayad seafood restaurant مطعم سلة الصياد للمأكولات البحرية,,+971 4 335 5722,Bin Abdulah - AL Shafar building - 46 47C Street,4.9,16433,Unknown,https://www.google.com/maps/place/Sallet+al+Sayad+seafood+restaurant+%D9%85%D8%B7%D8%B9%D9%85+%D8%B3%D9%84%D8%A9+%D8%A7%D9%84%D8%B5%D9%8A%D8%A7%D8%AF+%D9%84%D9%84%D9%85%D8%A3%D9%83%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e5f42d0063221dd:0x1f2c91aaccf83877!8m2!3d25.2360585!4d55.3035367!16s%2Fg%2F11b6d5b209!19sChIJ3SEyBtBCXz4Rdzj4zKqRLB8?authuser=0&hl=en&rclk=1,https://salletalsayad.com/,Google Maps
Chic Nonna,,+971 4 605 2000,"DIFC, Gate Avenue Mall Zone D",4.5,924,Unknown,https://www.google.com/maps/place/Chic+Nonna/data=!4m7!3m6!1s0x3e5f438dff40c6db:0xb6da75440a75bf50!8m2!3d25.2071016!4d55.2764964!16s%2Fg%2F11rg3ss6_3!19sChIJ28ZA_41DXz4RUL91CkR12rY?authuser=0&hl=en&rclk=1,https://www.chicnonna.com/,Google Maps
Mimi Kakushi,,+971 4 379 4811,Four Seasons Resort - 23A St,4.5,1078,Unknown,https://www.google.com/maps/place/Mimi+Kakushi/data=!4m7!3m6!1s0x3e5f43a92d92ec8f:0xfa19481d8f38fb2e!8m2!3d25.2026719!4d55.2406268!16s%2Fg%2F11qspq57j7!19sChIJj-ySLalDXz4RLvs4jx1IGfo?authuser=0&hl=en&rclk=1,https://mimikakushi.ae/,Google Maps
"Bombay Brasserie, Taj Dubai",,+971 4 438 3222,Burj Khalifa St,4.4,617,Unknown,"https://www.google.com/maps/place/Bombay+Brasserie,+Taj+Dubai/data=!4m7!3m6!1s0x3e5f69d454c191bd:0x5557deef6186fead!8m2!3d25.1924605!4d55.2671957!16s%2Fg%2F11gb3vvksj!19sChIJvZHBVNRpXz4Rrf6GYe_eV1U?authuser=0&hl=en&rclk=1",https://www.tajhotels.com/en-in/hotels/taj-dubai/restaurants/bombay-brasserie-dubai?utm_source=google&utm_medium=local&utm_campaign=taj-dubai-bombay-brasserie,Google Maps
MOLI by SHI,,+971 4 276 3338,"Dubai Hills Business Park, Building 4",4.9,1668,Unknown,https://www.google.com/maps/place/MOLI+by+SHI/data=!4m7!3m6!1s0x3e5f696f4cdba275:0x79d19fed5f2583d1!8m2!3d25.1061083!4d55.2391913!16s%2Fg%2F11vc1n1dqb!19sChIJdaLbTG9pXz4R0YMlX-2f0Xk?authuser=0&hl=en&rclk=1,https://molibyshi.com/,Google Maps
Kanpai Restaurant & Lounge,,+971 4 441 9262,"Souk Al Bahar - Shop No.G-5, Level 3 - Sheikh Mohammed bin Rashid Blvd",4.7,2839,Unknown,https://www.google.com/maps/place/Kanpai+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x3e5f68299a943511:0x116c4c7362ead26c!8m2!3d25.1947765!4d55.2763972!16s%2Fg%2F11bbwr2g8q!19sChIJETWUmiloXz4RbNLqYnNMbBE?authuser=0&hl=en&rclk=1,http://kanpaime.com/,Google Maps
"The MAINE Land Brasserie Restaurant, Business Bay Dubai",,+971 4 577 6680,The Opus by Omniyat - Ground Floor - Al A'amal St,4.8,2059,Unknown,"https://www.google.com/maps/place/The+MAINE+Land+Brasserie+Restaurant,+Business+Bay+Dubai/data=!4m7!3m6!1s0x3e5f69dad6dda6a5:0x9fb22372a58d038f!8m2!3d25.1884918!4d55.267011!16s%2Fg%2F11j0b3fgk7!19sChIJpabd1tppXz4RjwONpXIjsp8?authuser=0&hl=en&rclk=1",https://themainegroup.com/restaurants/the-maine-land-brasserie?utm_campaign=SDM&utm_id=GMB&utm_medium=website+click&utm_source=GMB,Google Maps
NAZCAA,,+971 4 542 4200,Address Dubai Mall Hotel - Level 12 - Sheikh Mohammed bin Rashid Blvd,4.7,1612,Unknown,https://www.google.com/maps/place/NAZCAA/data=!4m7!3m6!1s0x3e5f69406367a3d9:0xb23aa6676d138f59!8m2!3d25.1946032!4d55.2827355!16s%2Fg%2F11sckjr6c_!19sChIJ2aNnY0BpXz4RWY8TbWemOrI?authuser=0&hl=en&rclk=1,http://nazcaa.com/,Google Maps
Hutong Dubai,,+971 4 220 0868,Ground Floor DIFC - Gate Building 6 - Al Sukook Street,4.7,1744,Unknown,https://www.google.com/maps/place/Hutong+Dubai/data=!4m7!3m6!1s0x3e5f43194c409f5b:0xd5ec600d89d73e01!8m2!3d25.2157696!4d55.2806871!16s%2Fg%2F11j2dztyfh!19sChIJW59ATBlDXz4RAT7XiQ1g7NU?authuser=0&hl=en&rclk=1,https://www.hutong-dubai.com/,Google Maps
Mumtaz Mahal Indian Speciality Restaurant | Best Restaurant in Bur Dubai,,+971 58 608 3388,Arabian Courtyard Hotel and Spa - Al Fahidi St - opp. Dubai Museum,4.6,1600,Unknown,https://www.google.com/maps/place/Mumtaz+Mahal+Indian+Speciality+Restaurant+%7C+Best+Restaurant+in+Bur+Dubai/data=!4m7!3m6!1s0x3e5f433f2ba68747:0xf343f1cb58b5f6d4!8m2!3d25.2626052!4d55.297468!16s%2Fg%2F11b7q14xbn!19sChIJR4emKz9DXz4R1Pa1WMvxQ_M?authuser=0&hl=en&rclk=1,https://www.mumtazmahalrestaurant.com/,Google Maps
EGE Restaurant Dubai,,+971 4 572 9915,,4.8,1376,Unknown,https://www.google.com/maps/place/EGE+Restaurant+Dubai/data=!4m7!3m6!1s0x3e5f6743827d77ad:0xb2a3d5406deedb31!8m2!3d25.2054745!4d55.3433244!16s%2Fg%2F11wfl6ryzl!19sChIJrXd9gkNnXz4RMdvubUDVo7I?authuser=0&hl=en&rclk=1,https://www.egerestaurant.com/,Google Maps
POLI Restaurant Dubai,,+971 4 422 5263,Address Dubai Mall - Formerly Address Fountain Views - Downtown - Level 12 - Level 12 Sheikh Mohammed bin Rashid Blvd,4.7,331,Unknown,https://www.google.com/maps/place/POLI+Restaurant+Dubai/data=!4m7!3m6!1s0x3e5f6945f4be3e09:0x24b5b2012b18f382!8m2!3d25.194655!4d55.2828162!16s%2Fg%2F11ltkt5nml!19sChIJCT6-9EVpXz4RgvMYKwGytSQ?authuser=0&hl=en&rclk=1,https://www.poli.ae/,Google Maps
Asador de Aranda,,+971 4 547 6444,The Address Downtown Burj Dubai - Sheikh Mohammed bin Rashid Blvd,4.7,3162,Unknown,https://www.google.com/maps/place/Asador+de+Aranda/data=!4m7!3m6!1s0x3e5f691789a5e85d:0xa7546937523f8270!8m2!3d25.1934201!4d55.2794003!16s%2Fg%2F11qn50yhxs!19sChIJXeiliRdpXz4RcII_UjdpVKc?authuser=0&hl=en&rclk=1,https://widget.thefork.com/en/4fd88690-433d-439e-ae21-3aa4984831c3/homepage/95d30bc6-cba6-4c9a-b73d-6c1bce8d928e,Google Maps
ROKA Dubai,,+971 4 439 7171,The Opus by Omniyat Level 1,4.4,1376,Unknown,https://www.google.com/maps/place/ROKA+Dubai/data=!4m7!3m6!1s0x3e5f6921e793d3a9:0xf415662584a00660!8m2!3d25.1887385!4d55.2670884!16s%2Fg%2F11frjksssv!19sChIJqdOT5yFpXz4RYAaghCVmFfQ?authuser=0&hl=en&rclk=1,https://www.rokarestaurant.com/en/roka-business-bay-dubai?utm_source=InfoButtonClick&utm_medium=Home&utm_campaign=GoogleBusinessProfile,Google Maps
La Coco Social,,+971 4 581 1281,Andaz Dubai,4.6,720,Unknown,https://www.google.com/maps/place/La+Coco+Social/data=!4m7!3m6!1s0x3e5f6b25efec04e5:0x9cfe1cbc97e6cb04!8m2!3d25.1162432!4d55.1423431!16s%2Fg%2F11nyqgl62s!19sChIJ5QTs7yVrXz4RBMvml7wc_pw?authuser=0&hl=en&rclk=1,https://www.hyattrestaurants.com/en/dubai/restaurant-bar/la-coco,Google Maps
"Carnival by Trèsind Restaurant & Bar | DIFC, Dubai",,+971 800 1604,The Buildings by Daman - 312 Al Sa'ada Street,4.6,3254,Unknown,"https://www.google.com/maps/place/Carnival+by+Tr%C3%A8sind+Restaurant+%26+Bar+%7C+DIFC,+Dubai/data=!4m7!3m6!1s0x3e5f429031bbeda3:0x9790a3fc5cab2ad4!8m2!3d25.2116863!4d55.28187!16s%2Fg%2F11cn6hkg4t!19sChIJo-27MZBCXz4R1CqrXPyjkJc?authuser=0&hl=en&rclk=1",https://carnivalbytresind.com/best-restaurant-in-difc/,Google Maps
Trove - Best Shisha In Dubai,,+971 4 347 7444,"Ground floor,Fashion avenue, The Dubai Mall",4.9,9120,Unknown,https://www.google.com/maps/place/Trove+-+Best+Shisha+In+Dubai/data=!4m7!3m6!1s0x3e5f4321fbd9754b:0x649b9d475d8aa3c7!8m2!3d25.1974375!4d55.276394!16s%2Fg%2F11sqvzl778!19sChIJS3XZ-yFDXz4Rx6OKXUedm2Q?authuser=0&hl=en&rclk=1,https://troverestaurant.com/,Google Maps
Above Eleven,,+971 4 666 1420,Palm West Beach - Palm Jumeirah Rd,4.8,962,Unknown,https://www.google.com/maps/place/Above+Eleven/data=!4m7!3m6!1s0x3e5f6bb90d5343cf:0x72b78c3a354e79e6!8m2!3d25.1070192!4d55.1457301!16s%2Fg%2F11twhx1rmh!19sChIJz0NTDblrXz4R5nlONTqMt3I?authuser=0&hl=en&rclk=1,https://www.marriott.com/en-us/hotels/dxbpj-marriott-resort-palm-jumeirah-dubai/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,Google Maps
The Guild,,+971 800 3289,Icd Brookfield Place,4.6,2161,Unknown,https://www.google.com/maps/place/The+Guild/data=!4m7!3m6!1s0x3e5f43a8b85507e5:0x4d9dd95e1cd50055!8m2!3d25.2118394!4d55.2803258!16s%2Fg%2F11sw424bmr!19sChIJ5QdVuKhDXz4RVQDVHF7ZnU0?authuser=0&hl=en&rclk=1,http://www.theguilddubai.com/,Google Maps
The Pods,,+971 4 453 8994,Bluewaters Island - near Bluewaters Marine Station,4.8,7812,Unknown,https://www.google.com/maps/place/The+Pods/data=!4m7!3m6!1s0x3e5f15288687ec23:0xf8331f90cdee5b07!8m2!3d25.0763864!4d55.1244608!16s%2Fg%2F11rvgltwwc!19sChIJI-yHhigVXz4RB1vuzZAfM_g?authuser=0&hl=en&rclk=1,https://thepods.ae/,Google Maps
Miss Tess,,+971 50 189 6089,Taj Dubai - Burj Khalifa St,4.4,948,Unknown,https://www.google.com/maps/place/Miss+Tess/data=!4m7!3m6!1s0x3e5f6935963833ef:0xab9d9bbd18ef78a6!8m2!3d25.1921623!4d55.2674009!16s%2Fg%2F11gbl1_s0r!19sChIJ7zM4ljVpXz4RpnjvGL2bnas?authuser=0&hl=en&rclk=1,https://www.tajhotels.com/en-in/hotels/taj-dubai/restaurants/miss-tess,Google Maps
Thiptara,,+971 4 428 7961,"Ground Level, Palace Downtown 9770 - Sheikh Mohammed bin Rashid Blvd",4.7,2032,Unknown,https://www.google.com/maps/place/Thiptara/data=!4m7!3m6!1s0x3e5f43496ad9c645:0x3bf1a80f12d0c695!8m2!3d25.1942558!4d55.2749792!16s%2Fg%2F1hf3z2nm2!19sChIJRcbZaklDXz4RlcbQEg-o8Ts?authuser=0&hl=en&rclk=1,https://www.addresshotels.com/en/restaurant/palace-downtown/thiptara/,Google Maps
La Maison Ani Dubai Mall,,+971 4 456 1989,"TDM GF 319, Dubai Mall",4.6,2926,Unknown,https://www.google.com/maps/place/La+Maison+Ani+Dubai+Mall/data=!4m7!3m6!1s0x3e5f439fcb5b22bd:0x676512732734a9ec!8m2!3d25.1973717!4d55.2763396!16s%2Fg%2F11syfn_688!19sChIJvSJby59DXz4R7Kk0J3MSZWc?authuser=0&hl=en&rclk=1,https://www.lamaisonanibychefizu.com/?fbclid=PAZXh0bgNhZW0CMTEAAabA0hjuLoIswniZiNn0lVFtzgN0WIyMaukusUAhfB3wZApC5p8H7leu2Uk_aem_AaOVbnQB6rd8ybWKRTcFnUW57LwGjKH5iiAeiO6Ha-40Om1_GWXp_hcnECLHiMYqBkUOMBKuG7uVX-834q5-lI2Q,Google Maps
DUOMO Dubai,,+971 4 602 3399,11788 - The Dubai EDITION Dubai Fountain St The Dubai Edition Hotel - 34 Financial Ctr St,4.1,704,Unknown,https://www.google.com/maps/place/DUOMO+Dubai/data=!4m7!3m6!1s0x3e5f694c5b9535cb:0x43eb25618be26a84!8m2!3d25.1921142!4d55.2806679!16s%2Fg%2F11s19krc7z!19sChIJyzWVW0xpXz4RhGrii2El60M?authuser=0&hl=en&rclk=1,https://www.duomodubai.com/,Google Maps
Fumée Steakhouse Fairmont Hotel,,+971 4 495 9888,Fairmont hotel - 2nd Floor - Sheikh Zayed Rd,4.9,201,Unknown,https://www.google.com/maps/place/Fum%C3%A9e+Steakhouse+Fairmont+Hotel/data=!4m7!3m6!1s0x3e5f43b5e1d692e1:0x2a7ea7674d68aff8!8m2!3d25.2264432!4d55.283803!16s%2Fg%2F11yckm9yr8!19sChIJ4ZLW4bVDXz4R-K9oTWenfio?authuser=0&hl=en&rclk=1,https://www.fumeedubai.com/menus/,Google Maps
Toro Toro by Chef Richard Sandoval - Dubai,,+971 4 317 6000,"Al Emreef Street, Grosvenor House Dubai",4.6,1616,Unknown,https://www.google.com/maps/place/Toro+Toro+by+Chef+Richard+Sandoval+-+Dubai/data=!4m7!3m6!1s0x3e5f6b517e859863:0x4678f0e41e80c7c2!8m2!3d25.0864935!4d55.1436991!16s%2Fg%2F11bbwxlhgn!19sChIJY5iFflFrXz4RwseAHuTweEY?authuser=0&hl=en&rclk=1,http://www.torotoro-dubai.com/,Google Maps
RSVP Restaurant,,+971 50 639 9477,Al Wasl Rd,4.5,1169,Unknown,https://www.google.com/maps/place/RSVP+Restaurant/data=!4m7!3m6!1s0x3e5f430086d25ab3:0xabd49eaf3f50ea19!8m2!3d25.2025991!4d55.2510774!16s%2Fg%2F11t4_j2jx9!19sChIJs1rShgBDXz4RGepQP6-e1Ks?authuser=0&hl=en&rclk=1,https://www.rsvpdubai.com/,Google Maps
MINA Brasserie,,+971 4 270 7960,"GV09 Level GF, Gate Village - Building 9, Unit - Sheikh Zayed Rd",4.8,876,Unknown,https://www.google.com/maps/place/MINA+Brasserie/data=!4m7!3m6!1s0x3e5f4291bf2186fb:0xba62df8a6ad4d0e7!8m2!3d25.2127761!4d55.282287!16s%2Fg%2F11f3sx14k_!19sChIJ-4Yhv5FCXz4R59DUaorfYro?authuser=0&hl=en&rclk=1,https://www.fourseasons.com/dubaidifc/dining/restaurants/mina-brasserie/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-dif-fab-mid-seo-na&utm_content=na-na&utm_term=na,Google Maps
Jun’s,,+971 4 457 6035,Sheikh Mohammed bin Rashid Blvd,4.6,880,Unknown,https://www.google.com/maps/place/Jun%E2%80%99s/data=!4m7!3m6!1s0x3e5f43beaf999b31:0xe93dd63db1ca5d0c!8m2!3d25.1908047!4d55.2726824!16s%2Fg%2F11qbjm0llv!19sChIJMZuZr75DXz4RDF3KsT3WPek?authuser=0&hl=en&rclk=1,https://www.junsdubai.com/,Google Maps
The Meat Co.,,+971 2 558 1713,أبو ظبي,0.0,0,Unknown,,https://www.themeatco.com/,OpenStreetMap
Sho Cho,,+971 2 558 1117,أبو ظبي,0.0,0,Unknown,,http://www.sho-cho.com/,OpenStreetMap
Il Porto Italian Restaurant & Sushi Bar,,+973 2 635 9957,أبو ظبي,0.0,0,Unknown,,https://www.99sushibar.com/en/99-sushi-bar-abu-dhabi/,OpenStreetMap
Maraheb,,+971 2 6213138,Khalifa Bin Zayed The First Street,0.0,0,Unknown,,https://www.maraheb.me/locations/abu-dhabi,OpenStreetMap
Manna Land,,+971 2 446 6860,Commercial Road,0.0,0,Unknown,,https://www.mannalandkorean.com/,OpenStreetMap
Al Maskoof Al Iraqi,,+971 2 4433387,Sheikh Rashid Bin Saeed Al Maktoum Street,0.0,0,Unknown,,https://almaskoofaliraqi.shop/,OpenStreetMap
Chatore Restaurant - Abu Dhabi,,+971 2 673 2339,Sheikh Zayed Bin Sultan St,4.7,1262,Unknown,https://www.google.com/maps/place/Chatore+Restaurant+-+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e6757775e349f:0x8399804db4758435!8m2!3d24.491325!4d54.3750898!16s%2Fg%2F11kb58b0j7!19sChIJnzRed1dnXj4RNYR1tE2AmYM?authuser=0&hl=en&rclk=1,http://chatorerestaurant.com/,Google Maps
Hatay - Best Turkish Restaurant in Abu Dhabi,,+971 50 503 1447,26 Khor Al Jafrah St,4.8,2164,Unknown,https://www.google.com/maps/place/Hatay+-+Best+Turkish+Restaurant+in+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e6700109801cb:0xbc57ee8825823b71!8m2!3d24.4725243!4d54.3506826!16s%2Fg%2F11vswbv5cm!19sChIJywGYEABnXj4RcTuCJYjuV7w?authuser=0&hl=en&rclk=1,http://www.hatayturkrestaurant.com/,Google Maps
Swiss Butter - Novotel Al Bustan,,+971 2 622 0047,"Novotel Hotel, Al Bustan",4.8,3330,Unknown,https://www.google.com/maps/place/Swiss+Butter+-+Novotel+Al+Bustan/data=!4m7!3m6!1s0x3e5e69faa76de057:0xa8bbb582a44323ed!8m2!3d24.4294095!4d54.4291265!16s%2Fg%2F11sppgsm0l!19sChIJV-Btp_ppXj4R7SNDpIK1u6g?authuser=0&hl=en&rclk=1,https://swissbutter.com/,Google Maps
COYA Abu Dhabi,,+971 2 306 7000,"Four Seasons Hotel, The Galleria",4.6,3531,Unknown,https://www.google.com/maps/place/COYA+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e665500cd3af1:0xeb9286baad4a9109!8m2!3d24.502382!4d54.3880984!16s%2Fg%2F11g81twsp5!19sChIJ8TrNAFVmXj4RCZFKrbqGkus?authuser=0&hl=en&rclk=1,https://coyarestaurant.com/restaurants/abu-dhabi/,Google Maps
Steak Chef Restaurant,,+971 50 603 6001,Corniche St,4.8,5889,Unknown,https://www.google.com/maps/place/Steak+Chef+Restaurant/data=!4m7!3m6!1s0x3e5e650c393abc8d:0x8fb2da23ef92d92e!8m2!3d24.4657716!4d54.3313864!16s%2Fg%2F11rr282v17!19sChIJjbw6OQxlXj4RLtmS7yPaso8?authuser=0&hl=en&rclk=1,http://steakchef.ae/,Google Maps
CALICUT BLUEFIN RESTAURANT AND GRILL,,+971 50 725 5557,"Hazza Bin Zayed St / Abu Dhabi Bus Station Building 739 Opposite Al Wahda mall E18-01, Post box number: 115070",4.6,1777,Unknown,https://www.google.com/maps/place/CALICUT+BLUEFIN+RESTAURANT+AND+GRILL/data=!4m7!3m6!1s0x3e5e6737d90538e1:0xb337fb3a18dec325!8m2!3d24.4730855!4d54.3738239!16s%2Fg%2F11p01hf6h2!19sChIJ4TgF2TdnXj4RJcPeGDr7N7M?authuser=0&hl=en&rclk=1,http://bluefinresto.com/,Google Maps
GALA Restaurant,,+971 2 449 0488,Century Hotel Apartments - Sheikh Zayed Bin Sultan St,4.8,621,Unknown,https://www.google.com/maps/place/GALA+Restaurant/data=!4m7!3m6!1s0x3e5e67bc2a5d3435:0x4e0bc31a1a3236ce!8m2!3d24.4911226!4d54.3781568!16s%2Fg%2F11w3vgxkyc!19sChIJNTRdKrxnXj4RzjYyGhrDC04?authuser=0&hl=en&rclk=1,https://www.gala-gourmet.co/,Google Maps
Finz Restaurant,,+971 2 697 9000,10th St,4.8,1152,Unknown,https://www.google.com/maps/place/Finz+Restaurant/data=!4m7!3m6!1s0x3e5e66513db5baa3:0xb95a488b2e42c23b!8m2!3d24.4948661!4d54.3853143!16s%2Fg%2F12hvnf2l0!19sChIJo7q1PVFmXj4RO8JCLotIWrk?authuser=0&hl=en&rclk=1,https://www.rotana.com/rotanahotelandresorts/unitedarabemirates/abudhabi/beachrotana/diningout/finz/?utm_source=google&utm_medium=local&utm_campaign=finz,Google Maps
NH 47 Restaurant,,+971 54 247 7999,,4.4,6077,Unknown,https://www.google.com/maps/place/NH+47+Restaurant/data=!4m7!3m6!1s0x3e5e67004993db0b:0xffb55a132942ded!8m2!3d24.4847112!4d54.3655561!16s%2Fg%2F11w7nbsghs!19sChIJC9uTSQBnXj4R7S2UMqFV-w8?authuser=0&hl=en&rclk=1,https://www.nh47uae.com/,Google Maps
